,text_orig,text_cor,quote,correction,tag,TRANS-ORIG,TRANS-COR,COMET22-ORIG,BLEU-ORIG,CHRF-ORIG,COMETKIWI-ORIG,COMETKIWI-COR
100,Быть друг – любить и любить – жить.,"Быть другом – любить, а любить – жить.",друг,другом,Gov,"To be a friend is to love, and to love is to live.","To be a friend is to love, and to love is to live.",0.9321120977401732,1.0,100.0,0.8516057729721069,0.8517824411392212
101,Быть друг – любить и любить – жить.,"Быть другом – любить, а любить – жить.",и,а,Conj,"To be a friend is to love, and to love is to live.","To be a friend is to love, and to love is to live.",0.9321120977401732,1.0,100.0,0.8516057729721069,0.8517824411392212
102,"Мы ездили на кораблике, и когда мы ехали по реке, мы смотрели достопримечательности Москвы.","Мы катались на кораблике, и когда мы плыли по реке, мы смотрели достопримечательности Москвы.",ездили,катались,Lex,"We took a boat ride, and as we traveled down the river, we admired the sights of Moscow.","We took a boat ride, and as we sailed along the river, we looked at the sights of Moscow.",0.90281480550766,0.570566051843244,68.5933358041725,0.8531422019004822,0.8501293659210205
103,"Мы ездили на кораблике, и когда мы ехали по реке, мы смотрели достопримечательности Москвы.","Мы катались на кораблике, и когда мы плыли по реке, мы смотрели достопримечательности Москвы.",ехали,плыли,Lex,"We took a boat ride, and as we were going down the river, we looked at the sights of Moscow.","We took a boat ride, and as we sailed along the river, we looked at the sights of Moscow.",0.9087624549865724,0.7483293841345244,81.38923074963674,0.8489171266555786,0.8501293659210205
104,"Мы иногда не видели его, потому что он работал по ночом.","Мы иногда не видели его, потому что он работал по ночам.",ночом,ночам,Ortho,We sometimes didn't see him because he worked at night.,We sometimes didn't see him because he worked at night.,0.9740487337112428,1.0,100.0,0.8531315326690674,0.8700826168060303
105,Море очин тепли приятно купаца.,"Море очень тёплое, приятно купаться.",очин,очень,Misspell,"The sea is very warm, it's pleasant to swim.","The sea is very warm, it's pleasant to swim.",0.934185028076172,1.0,100.0,0.5678243041038513,0.8692026734352112
106,Море очин тепли приятно купаца.,"Море очень тёплое, приятно купаться.",тепли,тёплое,Misspell,"The sea is very warm, it's nice to swim.","The sea is very warm, it's nice to swim.",0.934742510318756,1.0,100.0,0.5572595596313477,0.8671696186065674
107,Море очин тепли приятно купаца.,"Море очень тёплое, приятно купаться.",купаца,купаться,Misspell,The sea is very warm and pleasant for swimming.,"The sea is very warm, it's nice to swim.",0.8294198513031006,0.2984745896009823,52.15961810385642,0.5407423973083496,0.8671696186065674
108,"Я не согласен, потому что это жизнь, и должны они знать как организовывать работа и время за детян.","Я не согласен, потому что это жизнь, и они должны знать как организовывать работу и время с детьми.",должны они,они должны,WO,"I disagree because this is life, and they should know how to organize work and time for the children.","I disagree because it's life, and they should know how to organize work and time with children.",0.8946651220321655,0.6272517339014033,84.59114254233205,0.8439220190048218,0.8595383167266846
109,"Я не согласен, потому что это жизнь, и должны они знать как организовывать работа и время за детян.","Я не согласен, потому что это жизнь, и они должны знать как организовывать работу и время с детьми.",работа,работу,Gov,"I disagree because that's life, and they should know how to organize work and time for children.","I disagree because this is life, and they need to know how to organize work and time with children.",0.8846668004989624,0.455020536956906,74.95024659108485,0.8439220190048218,0.8681015968322754
110,"Я не согласен, потому что это жизнь, и должны они знать как организовывать работа и время за детян.","Я не согласен, потому что это жизнь, и они должны знать как организовывать работу и время с детьми.",за,с,Prep,"I disagree because this is life, and they should know how to organize work and time for children.","I disagree because this is life, and they need to know how to organize work and time with children.",0.8995080590248108,0.688357413605914,81.61292802140697,0.83992600440979,0.8681015968322754
111,"Я не согласен, потому что это жизнь, и должны они знать как организовывать работа и время за детян.","Я не согласен, потому что это жизнь, и они должны знать как организовывать работу и время с детьми.",детян,детьми,Morph,"I disagree because it's life, and they should know how to organize work and time for children.","I disagree because this is life, and they should know how to organize work and time with children.",0.8853085041046143,0.6681082569496674,83.31848985277462,0.842700183391571,0.8651568293571472
112,Мода была мимимальной при СССР.,Моды в СССР почти не было.,Мода была мимимальной при СССР.,Моды в СССР почти не было.,Impers,Fashion was minimal during the USSR.,Fashion in the USSR was almost nonexistent.,0.8694418668746948,0.045480190470279,34.579190459413226,0.8183463215827942,0.8671974539756775
113,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",разных,других,Lex,"However, in different sciences, we cannot use symptoms like estrogens in biology, because they have different characteristics that we need to observe as we work to find the perpetrator.","But, in other sciences, we cannot use a symptom like in biology, because it has different signs that we must observe, as if we are working to find a criminal.",0.6906440258026123,0.1505344368517805,52.74181675884485,0.7367463111877441,0.8410570025444031
114,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",науке,науках,Num,"However, in different sciences, we cannot use a single approach, like in biology with estrogens, because they have different characteristics that we must observe as we work to find the criminal.","But in other sciences, we cannot use symptoms like in biology, because they have different signs that we must observe, as if we are working to find a criminal.",0.7054769992828369,0.226854685902929,64.6984119605518,0.655322790145874,0.8333427309989929
115,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",симппом,симптом,Ortho,"However, in different fields of science, we cannot use a symptom, like in biology with estrogens, because they have different characteristics that we must observe as we work to find the perpetrator.","However, in other sciences, we cannot use a symptom as we do in biology, because it has different signs that we must observe, as if we are working to find a criminal.",0.7253676056861877,0.1452362660509883,57.59596141676396,0.7233838438987732,0.847166121006012
116,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",кок,как,Ortho,"However, in different sciences, we cannot use a symptom, like in biology with estrogens, because they have different characteristics that we need to observe as we work to find the perpetrator.","However, in other sciences, we cannot use a symptom as in biology, because it has different characteristics that we must observe, as if we are working to find a criminal.",0.736683189868927,0.2347934233616249,63.12258357548599,0.6508585214614868,0.8481870889663696
117,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",естогены,,Lex,"However, in different sciences, we cannot use a symptom, like estrogens in biology, because they have different characteristics that we need to observe as we work to find the perpetrator.","But, in other sciences, we cannot use a symptom like in biology, because it has different signs that we must observe, as if we are working to find a criminal.",0.7180549502372742,0.2016726299406263,55.32320474025326,0.666344404220581,0.8410570025444031
118,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",их,него,Ref,"However, in different sciences, we cannot use a symptom, like estrogens in biology, because they have different characteristics that we need to observe as we work to find the perpetrator.","But in other sciences, we cannot use a symptom like in biology, because it has different signs that we must observe, as if we are working to find a criminal.",0.7199632525444031,0.2016726299406263,55.40777465022792,0.7182613611221313,0.8411138653755188
119,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",что,которые,Conj,"However, in different sciences, we cannot use a single approach, like in biology with estrogens, because they have different characteristics that we must observe as we work to find the perpetrator.","But, in other sciences, we cannot use a symptom as in biology, because it has different characteristics that we have to observe, as if we are working to find a criminal.",0.6949217915534973,0.2279805501861259,57.95705072863764,0.6652679443359375,0.8463972806930542
120,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",наблюдаем,наблюдать,Constr,"However, in different sciences, we cannot use a symptom, like in biology with estrogens, because they have different characteristics that we must observe as we work to find the criminal.","But, in other sciences, we cannot use a symptom like in biology, because it has different signs that we must observe, as if we are working to find a criminal.",0.7367541790008545,0.2045751403232798,64.12920496444985,0.6655015349388123,0.8410570025444031
121,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",,будто,Conj,"However, in different sciences, we cannot use a single approach, like in biology with estrogens, because they have different characteristics that we need to observe, just as we work to find a criminal.","However, in other sciences, we cannot use a symptom like in biology, because it has different characteristics that we need to observe, as if we were working to find a criminal.",0.7297675609588623,0.3959976120854055,72.77414248643342,0.6636751890182495,0.84900963306427
122,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",,чтобы,Conj,"However, in different fields of science, we cannot use a single approach, like in biology with estrogens, because they have different characteristics that we must observe as we work to find the criminal.","However, in other sciences, we cannot use a symptom like in biology, because it has different signs that we need to observe, as if we are working to find a criminal.",0.6866315007209778,0.1247692379537935,56.04007983370274,0.7537969946861267,0.8430839776992798
123,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",преступнику,преступника,Gov,"However, in different sciences, we cannot use a symptom, like estrogens in biology, because they have different characteristics that we need to observe as we work to find the criminal.","But, in other sciences, we cannot use a symptom like in biology, because it has different signs that we must observe, as if we are working to find a criminal.",0.7351329922676086,0.2045751403232798,59.747601403285366,0.6690820455551147,0.8410570025444031
124,"Потому что мне нравится путешествовать, я буду летать в разные места, самое главное в Россию и даже другие страны в Восточной Европе, в том числе в Польшу, Литву и Украину.","Поскольку мне нравится путешествовать, я буду летать в разные места, самое главное в Россию и даже другие страны в Восточной Европе, в том числе в Польшу, Литву и Украину.",Потому что,Поскольку,Conj,"Because I like to travel, I will fly to different places, most importantly to Russia and even other countries in Eastern Europe, including Poland, Lithuania, and Ukraine.","Since I like to travel, I will fly to different places, most importantly to Russia and even other countries in Eastern Europe, including Poland, Lithuania, and Ukraine.",0.923086941242218,0.960707139034002,96.9714692108235,0.8658031821250916,0.866355299949646
125,"Духовная деятельность может влиять только на материальную деятельность, когда на неё влияет практическая деятельность.","Духовная деятельность может влиять на материальную деятельность, только когда на неё влияет практическая деятельность.","только на материальную деятельность,","на материальную деятельность, только",WO,Spiritual activity can only influence material activity when it is affected by practical activity.,Spiritual activity can influence material activity only when it is affected by practical activity.,0.9405778646469116,0.6355653131400284,92.00143445982496,0.8553628325462341,0.8563365936279297
126,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",сторну,сторону,Ortho,"And therefore, in the debate between the Slavophiles and Westernizers, I would choose the side of those who are interested in maintaining the Slavic way of life.","And therefore, in the debate between Slavophiles and Westernizers, I would choose the side of those who are interested in preserving the Slavic way of life.",0.8922486305236816,0.7937559205024689,90.19036835825996,0.795579731464386,0.8270732164382935
127,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",которые,кто,Ref,"And therefore, in the debate between the Slavophiles and the Westernizers, I would choose the side of those who are interested in maintaining the Slavic way of life.","And therefore, in the debate between the Slavophiles and the Westernizers, I would choose the side of those who are interested in preserving the Slavic way of life.",0.893277645111084,0.9025139799587886,92.78157489255663,0.795579731464386,0.8185189962387085
128,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",интересуются,заинтересован,Lex,"And that's why, in the debate between the Slavophiles and the Westernizers, I would choose the side of those who are interested in maintaining the Slavic way of life.","And therefore, in the debate between the Slavophiles and Westernizers, I would choose the side of those who are interested in preserving the Slavic way of life.",0.87994784116745,0.7061671023252111,83.84277745172042,0.7984415292739868,0.81763756275177
129,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",поддержании,сохранении,Lex,"And therefore, in the debate between the Slavophiles and Westernizers, I would choose the side of those who are interested in maintaining the Slavic way of life.","And therefore, in the debate between the Slavophiles and the Westernizers, I would choose the side of those who are interested in preserving the Slavic way of life.",0.8886426687240601,0.8032263623299818,89.2003999495662,0.795579731464386,0.8185189962387085
130,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,мыть,стирки,Lex,"After washing the clothes, she will clean the windows.","After doing the laundry, she will wash the windows.",0.8555004000663757,0.0793688092608621,53.49701392753259,0.8215247392654419,0.8372626304626465
131,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,одежд,одежды,Infl,"After washing the clothes, she will clean the windows.","After washing the clothes, she will clean the windows.",0.9468088150024414,1.0,100.0,0.8215247392654419,0.8464062809944153
132,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,чистить,мыть,Lex,"After washing the clothes, she will clean the windows.","After doing the laundry, she will clean the windows.",0.8703475594520569,0.4854917717073234,66.36813467878402,0.8225558996200562,0.8387151956558228
133,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,окон,окна,Gov,"After washing clothes, she will clean the windows.","After doing the laundry, she will wash the windows.",0.8542481064796448,0.077515021054315,50.52512292847248,0.8215247392654419,0.8372626304626465
134,Но я просто не могла сказать точно в чем эту разницу.,Но я просто не могла сказать точно в чем эта разница.,эту разницу,эта разница,Nominative,But I just couldn't exactly say what this difference was.,But I just couldn't say exactly what this difference was.,0.9563501477241516,0.5555238068023582,86.077181397406,0.864288330078125,0.8724085092544556
135,Лето никогда нет ветра и от влажности дышать невозможно.,Летом никогда нет ветра и от влажности дышать невозможно.,Лето,Летом,Constr,"In summer, there is never any wind, and it's impossible to breathe because of the humidity.","In the summer, there is never any wind, and it's impossible to breathe because of the humidity.",0.9150378108024596,0.8884420215438181,94.84047498794132,0.8581756353378296,0.8562533855438232
136,В столовой висят известнаю картину пейзажа.,В столовой висят известные пейзажи.,известнаю,известные,Infl,In the dining room hangs a famous landscape painting.,Famous landscapes are hanging in the dining room.,0.8585242629051208,0.0507121533694655,66.26815982256365,0.806443452835083,0.8063988089561462
137,В столовой висят известнаю картину пейзажа.,В столовой висят известные пейзажи.,картину пейзажа,пейзажи,Constr,In the dining room hangs a famous landscape painting.,Famous landscapes hang in the dining room.,0.8667839765548706,0.0507121533694655,71.61398301711101,0.806443452835083,0.8179786205291748
138,Как процесс унификации документов появились в половине 20 века.,Как средство унификации документов они появились в середине 20 века.,процесс,средство,Lex,How the process of document unification emerged in the mid-20th century.,"As a means of document standardization, they appeared in the mid-20th century.",0.7942442893981934,0.2547696540824902,53.484944324867776,0.7088516354560852,0.8569261431694031
139,Как процесс унификации документов появились в половине 20 века.,Как средство унификации документов они появились в середине 20 века.,,они,Ref,The process of document standardization emerged in the mid-20th century.,"As a means of document standardization, they appeared in the mid-20th century.",0.8379634022712708,0.2557665697125104,71.50493683433228,0.8136613368988037,0.8569261431694031
140,Как процесс унификации документов появились в половине 20 века.,Как средство унификации документов они появились в середине 20 века.,половине,середине,Lex,The process of document standardization emerged in the mid-20th century.,"As a means of document standardization, they appeared in the mid-20th century.",0.8379634022712708,0.2557665697125104,71.50493683433228,0.6975312232971191,0.8569261431694031
141,"Мне нужно читать много книг и газет и культуре и языке, чтобы стать успехом.","Мне нужно читать много книг и газет о культуре и языке, чтобы стать успешным.",и,о,Prep,I need to read a lot of books and newspapers about culture and language to become successful.,I need to read a lot of books and newspapers about culture and language to become successful.,0.9427613615989684,1.0,100.0,0.8504706621170044,0.8664388060569763
142,"Мне нужно читать много книг и газет и культуре и языке, чтобы стать успехом.","Мне нужно читать много книг и газет о культуре и языке, чтобы стать успешным.",успехом,успешным,Lex,I need to read a lot of books and newspapers about culture and language to become successful.,I need to read a lot of books and newspapers about culture and language to become successful.,0.9427613615989684,1.0,100.0,0.8504706621170044,0.8664388060569763
143,"Будет смотреть тебя, когда ты не здорова.","Будет заботиться о тебе, когда ты не здорова.",смотреть тебя,заботиться о тебе,Lex,He will watch over you when you are unwell.,Will take care of you when you are not well.,0.8232879638671875,0.2670867978449923,46.279599327512045,0.8300431966781616,0.8461301326751709
144,Мой ролик убеждает студентов музыки работать в городе до окончания университета.,Мой ролик убеждает студентов-музыкантов работать в городе до окончания университета.,студентов музыки,студентов-музыкантов,Constr,My video encourages music students to work in the city before graduating from university.,My video encourages music students to work in the city until they graduate from university.,0.925526201725006,0.677111132309861,81.27226687401946,0.8543381690979004,0.8617717027664185
145,Судьба выбрала: Я буду работать полгода в Архангельске со школьниками.,Судьба решила: Я буду работать полгода в Архангельске со школьниками.,выбрала,решила,Lex,Fate has decided: I will work for six months in Arkhangelsk with schoolchildren.,Fate decided: I will work for six months in Arkhangelsk with schoolchildren.,0.9437844157218932,0.842362674378975,95.28526550238732,0.8311789035797119,0.8349741697311401
146,На поду лежат порожние бутылки.,На полу лежат пустые бутылки .,поду,полу,Ortho,Empty bottles are lying on the floor.,Empty bottles are lying on the floor.,0.9711363315582277,1.0,100.0,0.8515121936798096,0.8589121103286743
147,На поду лежат порожние бутылки.,На полу лежат пустые бутылки .,порожние,пустые,Lex,Empty bottles are lying on the floor.,Empty bottles are lying on the floor.,0.9711363315582277,1.0,100.0,0.8515121936798096,0.8589121103286743
148,Вдруг женщина вошла и с ней была собака.,"Вдруг женщина вошла, с ней была собака.",и,",",Conj,"Suddenly, a woman entered, and she had a dog with her.","Suddenly, a woman entered, and she had a dog with her.",0.952871322631836,1.0,100.0,0.8545738458633423,0.8541439771652222
149,"Я хорошая, чистосердечная, терпеная, энергичная девушка, поэтому я буду хорошо учиться, я верю.","Я хорошая, искренняя, терпеливая, энергичная девушка, поэтому я буду хорошо учиться, я думаю.",чистосердечная,искренняя,Lex,"I am a good, sincere, patient, and energetic girl, so I believe I will study well.","I am a good, sincere, patient, energetic girl, so I think I will study well.",0.9425610899925232,0.6128081331864039,82.1732522524265,0.8535871505737305,0.857322096824646
150,"Я хорошая, чистосердечная, терпеная, энергичная девушка, поэтому я буду хорошо учиться, я верю.","Я хорошая, искренняя, терпеливая, энергичная девушка, поэтому я буду хорошо учиться, я думаю.",терпеная,терпеливая,Morph,"I am a good, sincere, patient, and energetic girl, so I believe I will study well.","I am a good, sincere, patient, and energetic girl, so I think I will study well.",0.951310396194458,0.8153551038173115,87.6121487800519,0.8535871505737305,0.860671877861023
151,"Я хорошая, чистосердечная, терпеная, энергичная девушка, поэтому я буду хорошо учиться, я верю.","Я хорошая, искренняя, терпеливая, энергичная девушка, поэтому я буду хорошо учиться, я думаю.",верю,думаю,Lex,"I am a good, sincere, patient, and energetic girl, so I believe I will study well.","I am a good, sincere, patient, energetic girl, so I think I will do well in my studies.",0.9147899746894836,0.4355633021094423,65.68875537358676,0.8570379614830017,0.8543330430984497
152,"Он присел, поднялся, и опят присел.","Он присел, поднялся и опять присел.",опят,опять,Ortho,"He sat down, stood up, and sat down again.","He sat down, got up, and sat down again.",0.9243538975715636,0.5969491792019646,80.90370517014821,0.666395902633667,0.8670373558998108
153,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",Через время,Cо временем,Constr,"Over time, I think our society is becoming lonelier.","Over time, I think our society is becoming lonelier.",0.971281111240387,1.0,100.0,0.8636854887008667,0.8851372003555298
154,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",что,",",Conj,"Over time, I think our society is becoming lonelier.","Over time, I think our society is becoming lonelier.",0.971281111240387,1.0,100.0,0.8636854887008667,0.8851372003555298
155,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",обществе,общество,Nominative,"Over time, I think our society is becoming more lonely.","Over time, I think our society is becoming lonelier.",0.9438733458518982,0.7598356856515925,84.46434481647664,0.8636854887008667,0.8851372003555298
156,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",становиться,становится,Ortho,"Over time, I think our society is becoming more lonely.","Over time, I think our society is becoming lonelier.",0.9438733458518982,0.7598356856515925,84.46434481647664,0.8636854887008667,0.8851372003555298
157,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",одинокими,одиноким,Agrnum,"Over time, I think our society is becoming more lonely.","Over time, I think our society is becoming lonelier.",0.9438733458518982,0.7598356856515925,84.46434481647664,0.8636854887008667,0.8851372003555298
158,На углу есть зилиани.,В углу стоит зеленая.,На,В,Prep,There is a Ziliani on the corner.,In the corner stands a green one.,0.5939845442771912,0.0392814650900513,38.39187771434148,0.6714175343513489,0.7174382209777832
159,На углу есть зилиани.,В углу стоит зеленая.,есть,стоит,Lex,There is a stall on the corner.,In the corner stands a green one.,0.5890691876411438,0.0392814650900513,40.97000438724229,0.5314998626708984,0.7174382209777832
160,На углу есть зилиани.,В углу стоит зеленая.,зилиани,зеленая,Misspell,There is a ziliani on the corner.,There is a green one standing in the corner.,0.5894452929496765,0.154478788760327,47.15219234960229,0.4596551358699798,0.7354028820991516
161,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",согласн,согласен,Morph,I disagree with Alexander S because I think knowledge is the best thing!,"I disagree with Alexander S, because I think knowledge is the best of all!",0.9208929538726808,0.6207106843779346,84.22250452058731,0.8656352758407593,0.8668311834335327
162,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",Александр,Александром,Gov,"I disagree with Alexander S, because I think knowledge is the best thing!",I disagree with Alexander S because I think knowledge is the best of all!,0.9216164946556092,0.6207106843779346,85.09790016409639,0.866939902305603,0.8674415349960327
163,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",Потому,потому,Ortho,I disagree with Alexander S because I think knowledge is the best thing!,I disagree with Alexander S because I think knowledge is the best of all!,0.9251006245613098,0.8446319809857226,89.83377585703094,0.8604447245597839,0.8674415349960327
164,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",,из,Prep,I disagree with Alexander S because I think knowledge is the best thing!,"I disagree with Alexander S, because I think knowledge is the best of all!",0.9208929538726808,0.6207106843779346,84.22250452058731,0.866939902305603,0.8668311834335327
165,"Во время каникули, моей друзей и я решили отправиться в отпуск в Итaлия.","Во время каникул, мои друзья и я решили отправиться в отпуск в Итaлию.",каникули,каникул,Infl,"During the vacation, my friends and I decided to go on a trip to Italy.","During the holidays, my friends and I decided to go on a trip to Italy.",0.9227976202964784,0.8242367502646054,81.49382393630987,0.8651360273361206,0.8838145136833191
166,"Во время каникули, моей друзей и я решили отправиться в отпуск в Итaлия.","Во время каникул, мои друзья и я решили отправиться в отпуск в Итaлию.",моей друзей,мои друзья,Nominative,"During the holidays, my friends and I decided to go on a vacation to Italy.","During the holidays, my friends and I decided to go on vacation to Italy.",0.953332245349884,0.8003203203844999,95.22878284888782,0.8651360273361206,0.8846035003662109
167,"Во время каникули, моей друзей и я решили отправиться в отпуск в Итaлия.","Во время каникул, мои друзья и я решили отправиться в отпуск в Итaлию.",Италия,Италию,Gov,"During the vacation, my friends and I decided to go on a trip to Italy.","During the holidays, my friends and I decided to go on a vacation to Italy.",0.9111993312835692,0.6389431042462724,74.51473207023982,0.8651360273361206,0.885284423828125
168,Не легко быть таким другом и не всегда вож возможно.,Нелегко быть таким другом и не всегда возможно.,Не легко,Нелегко,Space+Ins,"It's not easy to be such a friend, and it's not always possible.",It's not easy to be such a friend and not always possible.,0.8811765313148499,0.5923033072023249,87.66631095507944,0.8131556510925293,0.809358537197113
169,Не легко быть таким другом и не всегда вож возможно.,Нелегко быть таким другом и не всегда возможно.,вож,,Lex,"It is not easy to be such a friend, and it is not always possible.",It's not easy to be such a friend and it's not always possible.,0.880308210849762,0.4231178541610578,81.82211974526852,0.8131556510925293,0.8289427161216736
170,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,Мы ездили с начала,Сначала мы ездили,WO,We initially took the new tram for 20 minutes to the airport.,"First, we took a 20-minute ride on a new tram to the airport.",0.8186178803443909,0.1020758039907318,47.48145048728929,0.7886815071105957,0.8531845808029175
171,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,травае,трамвае,Ortho,We first traveled by new tram for 20 minutes to the airport.,"First, we took the new tram for 20 minutes to the airport.",0.8612608313560486,0.6132297420585351,70.30034301899815,0.8019165396690369,0.8349655866622925
172,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,в течение,,Constr,We first traveled on a new tram for 20 minutes to the airport.,"First, we took the new tram for 20 minutes to the airport.",0.8628378510475159,0.5593684915933074,70.3393141279488,0.8034610748291016,0.8349655866622925
