,text_orig,text_cor,quote,correction,tag,TRANS-ORIG,TRANS-COR,COMET22-ORIG,BLEU-ORIG,CHRF-ORIG,COMETKIWI-ORIG,COMETKIWI-COR
122,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",,чтобы,Conj,"But, in different science, we can't use sympom, coc in biology estogenes, because they have different traits that we have to observe as we work to find the culprit.","But, in other sciences, we can't use a symptom like in biology because it has different signs that we have to observe, like we are working to find the culprit.",0.6807779669761658,0.2290177634704087,60.61465675977672,0.6656262874603271,0.841946005821228
123,"Но, в разных науке, мы не можем использовать симппом, кок в биологии естогены, потому что у их есть разные признаки, что мы должны наблюдаем, как мы работаем найти преступнику.","Но, в других науках, мы не можем использовать симптом, как в биологии, потому что у него есть разные признаки, которые мы должны наблюдать, как будто мы работаем чтобы найти преступника.",преступнику,преступника,Gov,"But, in different science, we can't use sympom, coc in biology estogenes, because they have different traits that we have to observe as we work to find the culprit.","But, in other sciences, we can't use a symptom like in biology because it has different signs that we have to observe, like we are working to find the culprit.",0.6807779669761658,0.2290177634704087,60.61465675977672,0.6656262874603271,0.841946005821228
124,"Потому что мне нравится путешествовать, я буду летать в разные места, самое главное в Россию и даже другие страны в Восточной Европе, в том числе в Польшу, Литву и Украину.","Поскольку мне нравится путешествовать, я буду летать в разные места, самое главное в Россию и даже другие страны в Восточной Европе, в том числе в Польшу, Литву и Украину.",Потому что,Поскольку,Conj,"Because I like traveling, I will fly to different places, most importantly Russia and even other countries in Eastern Europe, including Poland, Lithuania and Ukraine.","Since I like traveling, I will fly to different places, most importantly Russia and even other countries in Eastern Europe, including Poland, Lithuania and Ukraine.",0.923539102077484,0.9573479717381596,96.92750152700371,0.8676775693893433,0.867750883102417
125,"Духовная деятельность может влиять только на материальную деятельность, когда на неё влияет практическая деятельность.","Духовная деятельность может влиять на материальную деятельность, только когда на неё влияет практическая деятельность.","только на материальную деятельность,","на материальную деятельность, только",WO,Spiritual activity can only influence material activity when it is influenced by practical activity.,Spiritual activity can influence material activity only when it is influenced by practical activity.,0.9347696900367736,0.6355653131400284,92.19359759248115,0.8575811982154846,0.8592157959938049
126,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",сторну,сторону,Ortho,And so in the polemic between Slavophiles and Westerners I would choose the side of those who are interested in maintaining the Slavic way of life.,"And so in the polemic between Slavophiles and Westerners, I would choose the side of those who are interested in preserving the Slavic way of life.",0.9015371203422546,0.784757484773875,89.07825280667261,0.8121508359909058,0.8350460529327393
127,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",которые,кто,Ref,And so in the polemic between Slavophiles and Westerners I would choose the side of those who are interested in maintaining the Slavic way of life.,"And so in the polemic between Slavophiles and Westerners, I would choose the side of those who are interested in preserving the Slavic way of life.",0.9015371203422546,0.784757484773875,89.07825280667261,0.8121508359909058,0.8350460529327393
128,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",интересуются,заинтересован,Lex,And so in the polemic between Slavophiles and Westerners I would choose the side of those who are interested in maintaining the Slavic way of life.,"And so in the polemic between Slavophiles and Westerners, I would choose the side of those who are interested in preserving the Slavic way of life.",0.9015371203422546,0.784757484773875,89.07825280667261,0.8121508359909058,0.8350460529327393
129,"И поэтому в полемике славянофилов и западников я бы выбрала сторну тех, которые интересуются в поддержании славянского образа жизни.","И поэтому в полемике славянофилов и западников я бы выбрала сторону тех, кто заинтересован в сохранении славянского образа жизни.",поддержании,сохранении,Lex,And so in the polemic between Slavophiles and Westerners I would choose the side of those who are interested in maintaining the Slavic way of life.,"And so in the polemic between Slavophiles and Westerners, I would choose the side of those who are interested in preserving the Slavic way of life.",0.9015371203422546,0.784757484773875,89.07825280667261,0.8121508359909058,0.8350460529327393
130,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,мыть,стирки,Lex,"After washing her clothes, she'll clean the windows.","After washing clothes, she will wash the windows.",0.8675183653831482,0.0878360261971396,67.62485631356118,0.8139092922210693,0.8423725366592407
131,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,одежд,одежды,Infl,"After washing her clothes, she'll clean the windows.","After washing clothes, she will wash the windows.",0.8675183653831482,0.0878360261971396,67.62485631356118,0.8139092922210693,0.8423725366592407
132,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,чистить,мыть,Lex,"After washing her clothes, she'll clean the windows.","After washing clothes, she will wash the windows.",0.8675183653831482,0.0878360261971396,67.62485631356118,0.8139092922210693,0.8423725366592407
133,После мыть одежд она будет чистить окон.,После стирки одежды она будет мыть окна.,окон,окна,Gov,"After washing her clothes, she'll clean the windows.","After washing clothes, she will wash the windows.",0.8675183653831482,0.0878360261971396,67.62485631356118,0.8139092922210693,0.8423725366592407
134,Но я просто не могла сказать точно в чем эту разницу.,Но я просто не могла сказать точно в чем эта разница.,эту разницу,эта разница,Nominative,But I just couldn't tell you exactly what that difference was.,But I just couldn't tell you exactly what that difference was.,0.9667343497276306,1.0,100.0,0.8678361177444458,0.8762691617012024
135,Лето никогда нет ветра и от влажности дышать невозможно.,Летом никогда нет ветра и от влажности дышать невозможно.,Лето,Летом,Constr,Summer is never windy and the humidity makes it impossible to breathe.,There is never any wind in the summer and the humidity makes it impossible to breathe.,0.839138925075531,0.4803788442733142,71.38986871514874,0.8395950794219971,0.8609903454780579
136,В столовой висят известнаю картину пейзажа.,В столовой висят известные пейзажи.,известнаю,известные,Infl,In the dining room hang a famous landscape painting.,Famous landscapes hang in the dining room.,0.848671019077301,0.0561222232430572,71.57587965257204,0.7754371762275696,0.8179786205291748
137,В столовой висят известнаю картину пейзажа.,В столовой висят известные пейзажи.,картину пейзажа,пейзажи,Constr,In the dining room hang a famous landscape painting.,Famous landscapes hang in the dining room.,0.848671019077301,0.0561222232430572,71.57587965257204,0.7754371762275696,0.8179786205291748
138,Как процесс унификации документов появились в половине 20 века.,Как средство унификации документов они появились в середине 20 века.,процесс,средство,Lex,As a process of document unification emerged in half of the 20th century.,"As a means of unifying documents, they appeared in the middle of the 20th century.",0.7390652298927307,0.2118854509032765,43.96378734545204,0.6934184432029724,0.8636705279350281
139,Как процесс унификации документов появились в половине 20 века.,Как средство унификации документов они появились в середине 20 века.,,они,Ref,As a process of document unification emerged in half of the 20th century.,"As a means of unifying documents, they appeared in the middle of the 20th century.",0.7390652298927307,0.2118854509032765,43.96378734545204,0.6934184432029724,0.8636705279350281
140,Как процесс унификации документов появились в половине 20 века.,Как средство унификации документов они появились в середине 20 века.,половине,середине,Lex,As a process of document unification emerged in half of the 20th century.,"As a means of unifying documents, they appeared in the middle of the 20th century.",0.7390652298927307,0.2118854509032765,43.96378734545204,0.6934184432029724,0.8636705279350281
141,"Мне нужно читать много книг и газет и культуре и языке, чтобы стать успехом.","Мне нужно читать много книг и газет о культуре и языке, чтобы стать успешным.",и,о,Prep,I need to read a lot of books and newspapers and culture and language to be a success.,I need to read a lot of books and newspapers about culture and language to become successful.,0.8530944585800171,0.6540585844910979,78.9748304476697,0.7988664507865906,0.8664388060569763
142,"Мне нужно читать много книг и газет и культуре и языке, чтобы стать успехом.","Мне нужно читать много книг и газет о культуре и языке, чтобы стать успешным.",успехом,успешным,Lex,I need to read a lot of books and newspapers and culture and language to be a success.,I need to read a lot of books and newspapers about culture and language to become successful.,0.8530944585800171,0.6540585844910979,78.9748304476697,0.7988664507865906,0.8664388060569763
143,"Будет смотреть тебя, когда ты не здорова.","Будет заботиться о тебе, когда ты не здорова.",смотреть тебя,заботиться о тебе,Lex,Will watch you when you're not well.,Will take care of you when you are not well.,0.8321887254714966,0.068046214831197,53.69533423922898,0.817124605178833,0.8461301326751709
144,Мой ролик убеждает студентов музыки работать в городе до окончания университета.,Мой ролик убеждает студентов-музыкантов работать в городе до окончания университета.,студентов музыки,студентов-музыкантов,Constr,My video convinces music students to work in the city until they graduate.,My video convinces music students to work in the city until they graduate.,0.9639559984207152,1.0,100.0,0.84537273645401,0.8386340141296387
145,Судьба выбрала: Я буду работать полгода в Архангельске со школьниками.,Судьба решила: Я буду работать полгода в Архангельске со школьниками.,выбрала,решила,Lex,Fate has chosen: I will work for six months in Arkhangelsk with schoolchildren.,Fate has decided: I will work for six months in Arkhangelsk with schoolchildren.,0.9328320026397704,0.7910665071754358,86.17144919354396,0.8333935141563416,0.8347079753875732
146,На поду лежат порожние бутылки.,На полу лежат пустые бутылки .,поду,полу,Ortho,There are empty bottles on the pillow.,There are empty bottles on the floor.,0.8197336196899414,0.8091067115702212,80.47474150389615,0.8461095094680786,0.8597763776779175
147,На поду лежат порожние бутылки.,На полу лежат пустые бутылки .,порожние,пустые,Lex,There are empty bottles on the pillow.,There are empty bottles on the floor.,0.8197336196899414,0.8091067115702212,80.47474150389615,0.8461095094680786,0.8597763776779175
148,Вдруг женщина вошла и с ней была собака.,"Вдруг женщина вошла, с ней была собака.",и,",",Conj,Suddenly a woman came in and she had a dog with her.,"Suddenly a woman came in, a dog with her.",0.9039595127105712,0.4240125351805037,83.78456302136706,0.8573386669158936,0.8033755421638489
149,"Я хорошая, чистосердечная, терпеная, энергичная девушка, поэтому я буду хорошо учиться, я верю.","Я хорошая, искренняя, терпеливая, энергичная девушка, поэтому я буду хорошо учиться, я думаю.",чистосердечная,искренняя,Lex,"I am a good, pure-hearted, patient, energetic girl, so I will do well in school, I believe.","I am a good, sincere, patient, energetic girl, so I will do well in school, I think.",0.910140335559845,0.762465858623486,76.58151722225625,0.8603004813194275,0.8594070672988892
150,"Я хорошая, чистосердечная, терпеная, энергичная девушка, поэтому я буду хорошо учиться, я верю.","Я хорошая, искренняя, терпеливая, энергичная девушка, поэтому я буду хорошо учиться, я думаю.",терпеная,терпеливая,Morph,"I am a good, pure-hearted, patient, energetic girl, so I will do well in school, I believe.","I am a good, sincere, patient, energetic girl, so I will do well in school, I think.",0.910140335559845,0.762465858623486,76.58151722225625,0.8603004813194275,0.8594070672988892
151,"Я хорошая, чистосердечная, терпеная, энергичная девушка, поэтому я буду хорошо учиться, я верю.","Я хорошая, искренняя, терпеливая, энергичная девушка, поэтому я буду хорошо учиться, я думаю.",верю,думаю,Lex,"I am a good, pure-hearted, patient, energetic girl, so I will do well in school, I believe.","I am a good, sincere, patient, energetic girl, so I will do well in school, I think.",0.910140335559845,0.762465858623486,76.58151722225625,0.8603004813194275,0.8594070672988892
152,"Он присел, поднялся, и опят присел.","Он присел, поднялся и опять присел.",опят,опять,Ortho,"He sat down, got up, and sat down again.","He sat down, got up, and sat down again.",0.9612383246421814,1.0,100.0,0.6589765548706055,0.8670373558998108
153,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",Через время,Cо временем,Constr,"After a while, I think our society is becoming more lonely.","As time goes on, I think our society is becoming more lonely.",0.8686793446540833,0.6196760459608335,76.69362544552337,0.8424726128578186,0.8775930404663086
154,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",что,",",Conj,"After a while, I think our society is becoming more lonely.","As time goes on, I think our society is becoming more lonely.",0.8686793446540833,0.6196760459608335,76.69362544552337,0.8424726128578186,0.8775930404663086
155,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",обществе,общество,Nominative,"After a while, I think our society is becoming more lonely.","As time goes on, I think our society is becoming more lonely.",0.8686793446540833,0.6196760459608335,76.69362544552337,0.8424726724624634,0.8775930404663086
156,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",становиться,становится,Ortho,"After a while, I think our society is becoming more lonely.","As time goes on, I think our society is becoming more lonely.",0.8686793446540833,0.6196760459608335,76.69362544552337,0.8424726724624634,0.8775930404663086
157,"Через время, я думаю что наше обществе становиться более одинокими.","Со временем, я думаю, наше общество становится более одиноким.",одинокими,одиноким,Agrnum,"After a while, I think our society is becoming more lonely.","As time goes on, I think our society is becoming more lonely.",0.8686793446540833,0.6196760459608335,76.69362544552337,0.8424726128578186,0.8775930404663086
158,На углу есть зилиани.,В углу стоит зеленая.,На,В,Prep,There's a ziliani on the corner.,There's a green one standing in the corner.,0.5896075367927551,0.0874846873827634,47.15219234960229,0.5413828492164612,0.7501651048660278
159,На углу есть зилиани.,В углу стоит зеленая.,есть,стоит,Lex,There's a ziliani on the corner.,There's a green one standing in the corner.,0.5896075367927551,0.0874846873827634,47.15219234960229,0.5413828492164612,0.7501651048660278
160,На углу есть зилиани.,В углу стоит зеленая.,зилиани,зеленая,Misspell,There's a ziliani on the corner.,There's a green one standing in the corner.,0.5896075367927551,0.0874846873827634,47.15219234960229,0.5413828492164612,0.7501651048660278
161,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",согласн,согласен,Morph,"I disagree with Alexander S, Because I think knowledge is the best!",I disagree with Alexander S because I think knowledge is the best of everything!,0.9028711318969728,0.4495431954509448,77.2115607674943,0.8625562191009521,0.8701032400131226
162,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",Александр,Александром,Gov,"I disagree with Alexander S, Because I think knowledge is the best!",I disagree with Alexander S because I think knowledge is the best of everything!,0.9028711318969728,0.4495431954509448,77.2115607674943,0.8625562191009521,0.8701032400131226
163,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",Потому,потому,Ortho,"I disagree with Alexander S, Because I think knowledge is the best!",I disagree with Alexander S because I think knowledge is the best of everything!,0.9028711318969728,0.4495431954509448,77.2115607674943,0.8625562191009521,0.8701032400131226
164,"Я не согласн с Александр С, Потому что я думаю, знания – это лучшее всего!","Я не согласен с Александром С, потому что я думаю, знания – это лучшее из всего!",,из,Prep,"I disagree with Alexander S, Because I think knowledge is the best!",I disagree with Alexander S because I think knowledge is the best of everything!,0.9028711318969728,0.4495431954509448,77.2115607674943,0.8625562191009521,0.8701032400131226
165,"Во время каникули, моей друзей и я решили отправиться в отпуск в Итaлия.","Во время каникул, мои друзья и я решили отправиться в отпуск в Итaлию.",каникули,каникул,Infl,"During the vacations, my friend and I decided to go on vacation to Italy.","During the vacations, my friends and I decided to go on vacation to Italy.",0.9379673600196838,0.7825422900366437,94.24882191492142,0.8365159034729004,0.8734291791915894
166,"Во время каникули, моей друзей и я решили отправиться в отпуск в Итaлия.","Во время каникул, мои друзья и я решили отправиться в отпуск в Итaлию.",моей друзей,мои друзья,Nominative,"During the vacations, my friend and I decided to go on vacation to Italy.","During the vacations, my friends and I decided to go on vacation to Italy.",0.9379673600196838,0.7825422900366437,94.24882191492142,0.8365159034729004,0.8734291791915894
167,"Во время каникули, моей друзей и я решили отправиться в отпуск в Итaлия.","Во время каникул, мои друзья и я решили отправиться в отпуск в Итaлию.",Италия,Италию,Gov,"During the vacations, my friend and I decided to go on vacation to Italy.","During the vacations, my friends and I decided to go on vacation to Italy.",0.9379673600196838,0.7825422900366437,94.24882191492142,0.8365159034729004,0.8734291791915894
168,Не легко быть таким другом и не всегда вож возможно.,Нелегко быть таким другом и не всегда возможно.,Не легко,Нелегко,Space+Ins,"It's not easy to be that kind of friend, and it's not always possible.",It's not easy to be that kind of friend and it's not always possible.,0.9103598594665528,0.7825422900366437,94.86565691357126,0.8250828981399536,0.8455178737640381
169,Не легко быть таким другом и не всегда вож возможно.,Нелегко быть таким другом и не всегда возможно.,вож,,Lex,"It's not easy to be that kind of friend, and it's not always possible.",It's not easy to be that kind of friend and it's not always possible.,0.9103598594665528,0.7825422900366437,94.86565691357126,0.8250828981399536,0.8455178737640381
170,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,Мы ездили с начала,Сначала мы ездили,WO,We rode from the beginning on the new travais for 20 minutes to the aeropore.,First we rode the new streetcar for 20 minutes to the airport.,0.5085597634315491,0.2925612730731506,48.54558234253552,0.642593264579773,0.8423707485198975
171,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,травае,трамвае,Ortho,We rode from the beginning on the new travais for 20 minutes to the aeropore.,First we rode the new streetcar for 20 minutes to the airport.,0.5085596442222595,0.2925612730731506,48.54558234253552,0.642593264579773,0.8423707485198975
172,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,в течение,,Constr,We rode from the beginning on the new travais for 20 minutes to the aeropore.,First we rode the new streetcar for 20 minutes to the airport.,0.5085596442222595,0.2925612730731506,48.54558234253552,0.642593264579773,0.8423707485198975
173,Мы ездили с начала на новом травае в течение 20 минут в аеропору.,Сначала мы ехали на новом трамвае 20 минут в аэропорт.,аеропору,аэропорт,Ortho,We rode from the beginning on the new travais for 20 minutes to the aeropore.,First we rode the new streetcar for 20 minutes to the airport.,0.5085596442222595,0.2925612730731506,48.54558234253552,0.642593264579773,0.8423707485198975
174,Например на завтрака можно есть каша.,Например на завтрак можно есть кашу.,завтрака,завтрак,Ortho,"For example, you can have porridge for breakfast.","For example, you can eat porridge for breakfast.",0.9370476603507996,0.5,85.85621310921864,0.8240445852279663,0.8382431864738464
175,Например на завтрака можно есть каша.,Например на завтрак можно есть кашу.,каша,кашу,Gov,"For example, you can have porridge for breakfast.","For example, you can eat porridge for breakfast.",0.9370476603507996,0.5,85.85621310921864,0.8240445852279663,0.8382431864738464
176,Например на завтрака можно есть каша.,"Например, на завтрак можно есть кашу.",завтрака,завтрак,Gov,"For example, you can have porridge for breakfast.","For example, you can eat porridge for breakfast.",0.9370476603507996,0.5,85.85621310921864,0.8240445852279663,0.8370063900947571
177,Например на завтрака можно есть каша.,"Например, на завтрак можно есть кашу.",каша,кашу,Gov,"For example, you can have porridge for breakfast.","For example, you can eat porridge for breakfast.",0.9370476603507996,0.5,85.85621310921864,0.8240445852279663,0.8370063900947571
178,Любовь к борьбе за гуманные права является непосредственной задачей жителя Америки.,Любовь к борьбе за гуманитарные права является непосредственной задачей жителей Америки.,гуманные,гуманитарные,Lex,The love of fighting for humane rights is an immediate challenge to the resident of America.,The love of fighting for humanitarian rights is an immediate concern for the people of America.,0.7757391929626465,0.4261082723917018,65.65531828770631,0.7836408615112305,0.8071130514144897
179,Любовь к борьбе за гуманные права является непосредственной задачей жителя Америки.,Любовь к борьбе за гуманитарные права является непосредственной задачей жителей Америки.,жителя,жителей,Num,The love of fighting for humane rights is an immediate challenge to the resident of America.,The love of fighting for humanitarian rights is an immediate concern for the people of America.,0.7757391929626465,0.4261082723917018,65.65531828770631,0.7836408615112305,0.8071130514144897
180,Любовь к борьбе за гуманные права является непосредственной задачей жителя Америки.,Любовь к борьбе за гуманные права является непосредственной задачей жителей Америки.,жителя,жителей,Num,The love of fighting for humane rights is an immediate challenge to the resident of America.,The love of fighting for humane rights is an immediate concern for the people of America.,0.8005193471908569,0.6389431042462724,74.25542146941244,0.7836408615112305,0.8066516518592834
181,Сегодня молодежь часто езжает работать в другие страны.,Сегодня молодежь часто ездит работать в другие страны.,езжает,ездит,Morph,"Today, young people often go to work in other countries.","Today, young people often travel to other countries to work.",0.9379337430000304,0.2907153684841096,72.69866350990915,0.8724591732025146,0.8837829828262329
182,"Его есть много предметь: химии, физики, биологу, много язык.","Здесь есть много предметов: химия, физика, биология, много языков.",Его,Здесь,Ref,"There are a lot of subjects: chemistry, physics, biology, a lot of language.","There are many subjects: chemistry, physics, biology, many languages.",0.8621566891670227,0.2299751911289444,74.226448557397,0.6222167015075684,0.8667558431625366
183,"Его есть много предметь: химии, физики, биологу, много язык.","Здесь есть много предметов: химия, физика, биология, много языков.",предметь,предметов,Infl,"There are a lot of subjects: chemistry, physics, biology, a lot of language.","There are many subjects: chemistry, physics, biology, many languages.",0.8621566891670227,0.2299751911289444,74.226448557397,0.6222167015075684,0.8667558431625366
184,"Его есть много предметь: химии, физики, биологу, много язык.","Здесь есть много предметов: химия, физика, биология, много языков.",химии,химия,Nominative,"There are a lot of subjects: chemistry, physics, biology, a lot of language.","There are many subjects: chemistry, physics, biology, many languages.",0.8621566891670227,0.2299751911289444,74.226448557397,0.6222167015075684,0.8667558431625366
185,"Его есть много предметь: химии, физики, биологу, много язык.","Здесь есть много предметов: химия, физика, биология, много языков.",физики,физика,Nominative,"There are a lot of subjects: chemistry, physics, biology, a lot of language.","There are many subjects: chemistry, physics, biology, many languages.",0.8621566891670227,0.2299751911289444,74.226448557397,0.6222167015075684,0.8667558431625366
186,"Его есть много предметь: химии, физики, биологу, много язык.","Здесь есть много предметов: химия, физика, биология, много языков.",биологу,биология,Ortho,"There are a lot of subjects: chemistry, physics, biology, a lot of language.","There are many subjects: chemistry, physics, biology, many languages.",0.8621566891670227,0.2299751911289444,74.226448557397,0.6222167015075684,0.8667558431625366
187,"Его есть много предметь: химии, физики, биологу, много язык.","Здесь есть много предметов: химия, физика, биология, много языков.",язык,языков,Num,"There are a lot of subjects: chemistry, physics, biology, a lot of language.","There are many subjects: chemistry, physics, biology, many languages.",0.8621566891670227,0.2299751911289444,74.226448557397,0.6222167015075684,0.8667558431625366
188,"Я редко езжу на метро, и тоже редко езжу на машине. 5)","Я редко езжу на метро, и также редко езжу на машине.",тоже,также,Lex,"I rarely take the subway, and I rarely drive a car either. 5)","I rarely take the subway, and I also rarely drive a car.",0.9132205843925476,0.5783569866465142,81.38161249947755,0.8705317974090576,0.8769959807395935
189,"Я люблю пить кофе с молоком, ета очень вкусно.","Я люблю пить кофе с молоком, это очень вкусно.",ета,это,Misspell,"I like to drink coffee with milk, it's delicious.","I like to drink coffee with milk, it's really good.",0.927445650100708,0.7725505949016372,74.46065342683079,0.8815332651138306,0.8801933526992798
190,На голове они носили берет.,На голове она носила берет.,они носили,она носила,Gender,On their heads they wore a beret.,On her head she wore a beret.,0.8601521253585815,0.1756720523942792,61.80062048679663,0.8258389234542847,0.8322713375091553
191,"Россия готовет учесть интересы на международные арене», заявил в интервию руссийский министр иностранных дель. 7.","Россия готова учесть интересы на международной арене», заявил в интервью российский министр иностранных дел. 7.",готовет,готова,Constr,"Russia is preparing to take into account its interests on the international arena,"" the Russian foreign minister told the Interviiu. 7.","Russia is ready to consider interests in the international arena,"" the Russian foreign minister said in an interview. 7.",0.7495837211608887,0.3288580454955831,67.36866852979972,0.7293614149093628,0.817253828048706
192,"Россия готовет учесть интересы на международные арене», заявил в интервию руссийский министр иностранных дель. 7.","Россия готова учесть интересы на международной арене», заявил в интервью российский министр иностранных дел. 7.",международные,международной,Agrnum,"Russia is preparing to take into account its interests on the international arena,"" the Russian foreign minister told the Interviiu. 7.","Russia is ready to consider interests in the international arena,"" the Russian foreign minister said in an interview. 7.",0.7495837211608887,0.3288580454955831,67.36866852979972,0.7293614149093628,0.817253828048706
193,"Россия готовет учесть интересы на международные арене», заявил в интервию руссийский министр иностранных дель. 7.","Россия готова учесть интересы на международной арене», заявил в интервью российский министр иностранных дел. 7.",интервию,интервью,Ortho,"Russia is preparing to take into account its interests on the international arena,"" the Russian foreign minister told the Interviiu. 7.","Russia is ready to consider interests in the international arena,"" the Russian foreign minister said in an interview. 7.",0.7495837211608887,0.3288580454955831,67.36866852979972,0.7293614149093628,0.817253828048706
194,"Россия готовет учесть интересы на международные арене», заявил в интервию руссийский министр иностранных дель. 7.","Россия готова учесть интересы на международной арене», заявил в интервью российский министр иностранных дел. 7.",руссийский,российский,Morph,"Russia is preparing to take into account its interests on the international arena,"" the Russian foreign minister told the Interviiu. 7.","Russia is ready to consider interests in the international arena,"" the Russian foreign minister said in an interview. 7.",0.7495837211608887,0.3288580454955831,67.36866852979972,0.7293614149093628,0.817253828048706
195,"Россия готовет учесть интересы на международные арене», заявил в интервию руссийский министр иностранных дель. 7.","Россия готова учесть интересы на международной арене», заявил в интервью российский министр иностранных дел. 7.",дель,дел,Ortho,"Russia is preparing to take into account its interests on the international arena,"" the Russian foreign minister told the Interviiu. 7.","Russia is ready to consider interests in the international arena,"" the Russian foreign minister said in an interview. 7.",0.7495837211608887,0.3288580454955831,67.36866852979972,0.7293614149093628,0.817253828048706
196,"На рубеже 12-13 веков меняли вид храмов потому, что дома стали высокие и храмов стало не видно, поэтому построили храмы с несколькими рядами ступенчатых арок, чтобы поднять купол, к сожалению, когда вошли татарские оккупанты, архитектура не стала развиваться, и во время этого несчастие написал один безымянный писатель прекрасное по форме «Слово о погибели земли русской», где он вспоминает время, когда русская земля расцветала.","На рубеже 12-13 веков меняли вид храмов потому что дома стали высокие и храмов стало не видно, поэтому построили храмы с несколькими рядами ступенчатых арок, чтобы поднять купол. К сожалению, когда вошли татарские оккупанты, архитектура перестала развиваться, и во время этого несчастья один безымянный писатель написал прекрасное по форме «Слово о погибели земли русской», где он вспоминает время, когда русская земля процветала.",", к",. К,Constr Punct,"At the turn of the 12th-13th centuries they changed the look of the temples because the houses became tall and the temples were not visible, so they built temples with several rows of stepped arches to raise the dome, unfortunately, when the Tatar invaders came in, the architecture did not develop, and during this misfortune one anonymous writer wrote a beautifully shaped ""Word about the perdition of the Russian land"", where he recalls the time when the Russian land was flourishing.","At the turn of the 12th-13th centuries, the look of the temples was changed because the houses became tall and the temples could not be seen, so they built temples with several rows of stepped arches to raise the dome. Unfortunately, when the Tatar invaders came in, the architecture stopped developing, and during this misfortune one anonymous writer wrote a beautifully shaped ""Word about the Perdition of the Russian Land"", where he recalls the time when the Russian land was prosperous.",0.8044363856315613,0.6876394092578944,86.07339961204609,0.8085028529167175,0.8189718127250671
197,"На рубеже 12-13 веков меняли вид храмов потому, что дома стали высокие и храмов стало не видно, поэтому построили храмы с несколькими рядами ступенчатых арок, чтобы поднять купол, к сожалению, когда вошли татарские оккупанты, архитектура не стала развиваться, и во время этого несчастие написал один безымянный писатель прекрасное по форме «Слово о погибели земли русской», где он вспоминает время, когда русская земля расцветала.","На рубеже 12-13 веков меняли вид храмов потому что дома стали высокие и храмов стало не видно, поэтому построили храмы с несколькими рядами ступенчатых арок, чтобы поднять купол. К сожалению, когда вошли татарские оккупанты, архитектура перестала развиваться, и во время этого несчастья один безымянный писатель написал прекрасное по форме «Слово о погибели земли русской», где он вспоминает время, когда русская земля процветала.",не стала,перестала,Lex,"At the turn of the 12th-13th centuries they changed the look of the temples because the houses became tall and the temples were not visible, so they built temples with several rows of stepped arches to raise the dome, unfortunately, when the Tatar invaders came in, the architecture did not develop, and during this misfortune one anonymous writer wrote a beautifully shaped ""Word about the destruction of the Russian land"", where he recalls the time when the Russian land was flourishing.","At the turn of the 12th-13th centuries, the look of the temples was changed because the houses became tall and the temples could not be seen, so they built temples with several rows of stepped arches to raise the dome. Unfortunately, when the Tatar invaders came in, the architecture stopped developing, and during this misfortune one anonymous writer wrote a beautifully shaped ""Word about the Perdition of the Russian Land"", where he recalls the time when the Russian land was prosperous.",0.8049298524856567,0.6876394092578944,85.21004855169808,0.808066725730896,0.8189719319343567
